Surveyor,Route,Cross(%),Latitude,Longitude,GPStime
joey,Cross & Running,4.1,34.08715294023087,-117.6882552752895,06/10/2022 10:48:16:AM
joey,Cross & Running,3.3,34.08716501148363,-117.6882437606603,06/10/2022 10:48:15:AM
joey,Cross & Running,3.7,34.08716848923756,-117.6882354847679,06/10/2022 10:48:14:AM
joey,Cross & Running,3.1,34.08717263127145,-117.6882337679695,06/10/2022 10:48:13:AM
joey,Cross & Running,2.6,34.08719182363933,-117.6882218568296,06/10/2022 10:48:12:AM
joey,Cross & Running,4.9,34.08718919220831,-117.6882291543082,06/10/2022 10:48:11:AM
joey,Cross & Running,6.5,34.08720251270449,-117.6882110594435,06/10/2022 10:48:10:AM
joey,Cross & Running,7.5,34.08720777027678,-117.6882003149129,06/10/2022 10:48:09:AM
joey,Cross & Running,6.8,34.08721258812606,-117.6881955482205,06/10/2022 10:48:08:AM
joey,Cross & Running,6.7,34.08721891666534,-117.6881946292307,06/10/2022 10:48:07:AM
joey,Cross & Running,6.6,34.087216521344,-117.6881921292624,06/10/2022 10:48:06:AM
joey,Cross & Running,5.9,34.08722513126582,-117.6882005931093,06/10/2022 10:48:05:AM
joey,Cross & Running,5.5,34.08722359665931,-117.6882134936295,06/10/2022 10:48:04:AM
joey,Cross & Running,5.5,34.08722119041364,-117.6882179743003,06/10/2022 10:48:03:AM
joey,Cross & Running,5.6,34.08721665566679,-117.6882349918401,06/10/2022 10:48:02:AM
joey,Cross & Running,5.6,34.08721665566679,-117.6882349918401,06/10/2022 10:48:01:AM
joey,Cross & Running,5.7,34.08721665566679,-117.6882349918401,06/10/2022 10:47:59:AM
joey,Cross & Running,5.5,34.08721110256727,-117.6882442650414,06/10/2022 10:47:58:AM
joey,Cross & Running,4.3,34.08720497796784,-117.688238637185,06/10/2022 10:47:57:AM
joey,Cross & Running,-33,34.08720362099711,-117.6882328329848,06/10/2022 10:47:56:AM
joey,Cross & Running,30.4,34.08718929091595,-117.6882394997563,06/10/2022 10:47:55:AM
joey,Cross & Running,7.8,34.08719195639577,-117.6882331130191,06/10/2022 10:47:54:AM
joey,Cross & Running,7.1,34.08719228366374,-117.688227578431,06/10/2022 10:47:53:AM
joey,Cross & Running,8,34.08710316447895,-117.6883117612755,06/10/2022 10:46:48:AM
joey,Cross & Running,-4.7,34.08709945183683,-117.6883023520894,06/10/2022 10:46:47:AM
joey,Cross & Running,890.5,34.08709869680204,-117.6882884212124,06/10/2022 10:46:46:AM
joey,Cross & Running,4.3,34.08709813195517,-117.6882885815929,06/10/2022 10:46:45:AM
joey,Cross & Running,4.4,34.08709650892528,-117.6882921298574,06/10/2022 10:46:44:AM
joey,Cross & Running,4.4,34.08709733444332,-117.68828657468,06/10/2022 10:46:43:AM
joey,Cross & Running,4.4,34.08709596155366,-117.6882840472631,06/10/2022 10:46:42:AM
joey,Cross & Running,4.8,34.08709485586754,-117.688285518141,06/10/2022 10:46:41:AM
joey,Cross & Running,5.1,34.08710074318257,-117.6882808921476,06/10/2022 10:46:40:AM
joey,Cross & Running,5.4,34.08710597552197,-117.6882727869753,06/10/2022 10:46:39:AM
joey,Cross & Running,4.1,34.08711172845234,-117.6882707060968,06/10/2022 10:46:38:AM
joey,Cross & Running,3.5,34.08711691535378,-117.6882661599413,06/10/2022 10:46:37:AM
joey,Cross & Running,2.3,34.08712351753456,-117.6882676924854,06/10/2022 10:46:36:AM
joey,Cross & Running,1.7,34.08713409273768,-117.6882672042604,06/10/2022 10:46:35:AM
joey,Cross & Running,2.4,34.08714990284766,-117.6882673972453,06/10/2022 10:46:34:AM
joey,Cross & Running,2,34.0871577047244,-117.68826676829,06/10/2022 10:46:32:AM
joey,Cross & Running,1.5,34.08716726173604,-117.688268907205,06/10/2022 10:46:31:AM
joey,Cross & Running,1.7,34.08717074572551,-117.6882703203897,06/10/2022 10:46:30:AM
joey,Cross & Running,2.1,34.087166903917,-117.688283580343,06/10/2022 10:46:29:AM
joey,Cross & Running,1.9,34.08717971012998,-117.6882807866847,06/10/2022 10:46:28:AM
joey,Cross & Running,2.3,34.08718206279168,-117.6882791683846,06/10/2022 10:46:27:AM
joey,Cross & Running,1.5,34.08718996008396,-117.6882790233067,06/10/2022 10:46:26:AM
joey,Cross & Running,3.4,34.08718817832569,-117.6882688180735,06/10/2022 10:46:25:AM
joey,Cross & Running,5.2,34.08720044687097,-117.6882584022772,06/10/2022 10:46:24:AM
joey,Cross & Running,4.1,34.08720961465582,-117.6882553158182,06/10/2022 10:46:23:AM
joey,Cross & Running,4.3,34.08721278933827,-117.6882482252651,06/10/2022 10:46:22:AM
joey,Cross & Running,4.9,34.08721629127702,-117.6882435389982,06/10/2022 10:46:21:AM
joey,Cross & Running,4.7,34.08722434373976,-117.6882427050752,06/10/2022 10:46:20:AM
joey,Cross & Running,4.5,34.08723368141253,-117.6882369899486,06/10/2022 10:46:19:AM
joey,Cross & Running,4,34.08723733480198,-117.6882388498511,06/10/2022 10:46:18:AM
joey,Cross & Running,3.8,34.0872392923893,-117.6882388928404,06/10/2022 10:46:17:AM
joey,Cross & Running,4,34.08724050246348,-117.6882360321894,06/10/2022 10:46:16:AM
joey,Cross & Running,3.6,34.08724050246348,-117.6882360321894,06/10/2022 10:46:13:AM
joey,Cross & Running,1.9,34.08723986621546,-117.688229946918,06/10/2022 10:46:12:AM
joey,Cross & Running,-11,34.08724054061503,-117.6882262809263,06/10/2022 10:46:11:AM
joey,Cross & Running,41.3,34.08724277137144,-117.6882225066645,06/10/2022 10:46:10:AM
joey,Cross & Running,7,34.08724174699434,-117.6882220326352,06/10/2022 10:46:09:AM
joey,Cross & Running,23.2,34.08726657180932,-117.6882283399423,06/10/2022 10:44:43:AM
joey,Cross & Running,2.9,34.08726284632422,-117.6882271026146,06/10/2022 10:44:41:AM
joey,Cross & Running,3,34.08726050475349,-117.6882271132203,06/10/2022 10:44:40:AM
joey,Cross & Running,3,34.08725773906796,-117.688226440404,06/10/2022 10:44:39:AM
joey,Cross & Running,3,34.087254998334,-117.6882226793028,06/10/2022 10:44:38:AM
joey,Cross & Running,2.8,34.08725493469093,-117.6882168367914,06/10/2022 10:44:37:AM
joey,Cross & Running,1.6,34.08726154842685,-117.6882063436121,06/10/2022 10:44:36:AM
joey,Cross & Running,1.5,34.08726424482946,-117.6881992970057,06/10/2022 10:44:35:AM
joey,Cross & Running,1.8,34.08725969481234,-117.6881919616687,06/10/2022 10:44:34:AM
joey,Cross & Running,2.1,34.08726572559245,-117.6881830852188,06/10/2022 10:44:33:AM
joey,Cross & Running,2.2,34.0872663657881,-117.6881822997925,06/10/2022 10:44:32:AM
joey,Cross & Running,1.5,34.08727680239604,-117.6881792837796,06/10/2022 10:44:31:AM
joey,Cross & Running,1,34.08728487181164,-117.6881807539811,06/10/2022 10:44:30:AM
joey,Cross & Running,1.1,34.08729070466912,-117.6881827075678,06/10/2022 10:44:29:AM
joey,Cross & Running,-0.2,34.08729590695321,-117.6881917772689,06/10/2022 10:44:28:AM
joey,Cross & Running,-0.3,34.08730214244397,-117.6881905757352,06/10/2022 10:44:26:AM
joey,Cross & Running,-0.4,34.08730301896762,-117.6881932317189,06/10/2022 10:44:25:AM
joey,Cross & Running,-0.3,34.08730937563239,-117.6881824631353,06/10/2022 10:44:24:AM
joey,Cross & Running,0,34.08731606134786,-117.6881782294254,06/10/2022 10:44:23:AM
joey,Cross & Running,0.6,34.08732001521702,-117.6881759704119,06/10/2022 10:44:22:AM
joey,Cross & Running,1.3,34.08732826706838,-117.6881724837168,06/10/2022 10:44:21:AM
joey,Cross & Running,1.4,34.08733119320145,-117.688167406322,06/10/2022 10:44:20:AM
joey,Cross & Running,1.7,34.0873437091479,-117.6881672958786,06/10/2022 10:44:19:AM
joey,Cross & Running,1.7,34.08735684502311,-117.6881656146957,06/10/2022 10:44:18:AM
joey,Cross & Running,1.3,34.08736888408916,-117.6881652417572,06/10/2022 10:44:17:AM
joey,Cross & Running,0.4,34.08737739508416,-117.6881608664044,06/10/2022 10:44:16:AM
joey,Cross & Running,1.2,34.08738299181836,-117.6881573368863,06/10/2022 10:44:15:AM
joey,Cross & Running,0.7,34.08738589710104,-117.6881604130337,06/10/2022 10:44:14:AM
joey,Cross & Running,0.6,34.08739819508153,-117.6881166427973,06/10/2022 10:44:13:AM
joey,Cross & Running,0.2,34.08739819508153,-117.6881166427973,06/10/2022 10:44:12:AM
joey,Cross & Running,0.1,34.08739819508153,-117.6881166427973,06/10/2022 10:44:11:AM
joey,Cross & Running,0.2,34.08739819508153,-117.6881166427973,06/10/2022 10:44:10:AM
joey,Cross & Running,0.2,34.08739819508153,-117.6881166427973,06/10/2022 10:44:09:AM
joey,Cross & Running,0.4,34.08739819508153,-117.6881166427973,06/10/2022 10:44:07:AM
joey,Cross & Running,0.4,34.08739819508153,-117.6881166427973,06/10/2022 10:44:06:AM
joey,Cross & Running,-0.3,34.08739819508153,-117.6881166427973,06/10/2022 10:44:03:AM
joey,Cross & Running,-10.5,34.08740852134949,-117.688112389749,06/10/2022 10:44:02:AM
joey,Cross & Running,257.9,34.08740414633178,-117.6881221045546,06/10/2022 10:44:01:AM
joey,Cross & Running,-2.2,34.08740247600173,-117.6881326979146,06/10/2022 10:44:00:AM
joey,Cross & Running,-0.6,34.08719237865414,-117.6892125829067,06/10/2022 10:40:15:AM
joey,Cross & Running,-0.7,34.08719247181103,-117.689207104342,06/10/2022 10:40:14:AM
joey,Cross & Running,-0.9,34.08718984134305,-117.6892019852611,06/10/2022 10:40:13:AM
joey,Cross & Running,-1.6,34.08719173066208,-117.6891821249484,06/10/2022 10:40:12:AM
joey,Cross & Running,-1.6,34.08719454289626,-117.6891729027576,06/10/2022 10:40:11:AM
joey,Cross & Running,-1.6,34.08719480670145,-117.6891695101981,06/10/2022 10:40:10:AM
joey,Cross & Running,-1.7,34.08719550754015,-117.6891598909392,06/10/2022 10:40:09:AM
joey,Cross & Running,-1.3,34.08719735880578,-117.6891466376197,06/10/2022 10:40:08:AM
joey,Cross & Running,-1.2,34.08719710506051,-117.6891362644328,06/10/2022 10:40:07:AM
joey,Cross & Running,-1.2,34.08720482010531,-117.6891234639987,06/10/2022 10:40:06:AM
joey,Cross & Running,-1.2,34.08720468042795,-117.6891063823131,06/10/2022 10:40:05:AM
joey,Cross & Running,-2.1,34.08720784009535,-117.68909207063,06/10/2022 10:40:04:AM
joey,Cross & Running,-2.2,34.08720815580148,-117.6890812515834,06/10/2022 10:40:03:AM
joey,Cross & Running,-2.1,34.08720706362621,-117.6890695914817,06/10/2022 10:40:02:AM
joey,Cross & Running,-2.4,34.08721043439439,-117.6890612668663,06/10/2022 10:40:01:AM
joey,Cross & Running,-1.4,34.08721407933584,-117.6890464931233,06/10/2022 10:40:00:AM
joey,Cross & Running,-1.3,34.08721687414981,-117.6890377766309,06/10/2022 10:39:59:AM
joey,Cross & Running,-2.3,34.08721907991021,-117.6890264678661,06/10/2022 10:39:58:AM
joey,Cross & Running,-2.3,34.08722111999001,-117.6890210001669,06/10/2022 10:39:57:AM
joey,Cross & Running,-2,34.08722237781701,-117.6890117604752,06/10/2022 10:39:56:AM
joey,Cross & Running,-2.1,34.08722395044295,-117.6889994052095,06/10/2022 10:39:55:AM
joey,Cross & Running,-2.2,34.08722651831061,-117.6889898312436,06/10/2022 10:39:54:AM
joey,Cross & Running,-1.4,34.08722727701449,-117.6889836831919,06/10/2022 10:39:53:AM
joey,Cross & Running,-1.1,34.08722908883801,-117.6889751345464,06/10/2022 10:39:52:AM
joey,Cross & Running,-0.8,34.087230973055,-117.6889662571762,06/10/2022 10:39:51:AM
joey,Cross & Running,-1.1,34.08723067000722,-117.6889611926696,06/10/2022 10:39:50:AM
joey,Cross & Running,-0.8,34.0872354351112,-117.6889556339697,06/10/2022 10:39:49:AM
joey,Cross & Running,-1,34.08723982969094,-117.6889415466078,06/10/2022 10:39:48:AM
joey,Cross & Running,-0.6,34.08724303667397,-117.6889384584659,06/10/2022 10:39:47:AM
joey,Cross & Running,-0.3,34.08724357368465,-117.6889324172214,06/10/2022 10:39:46:AM
joey,Cross & Running,-0.6,34.08724619669189,-117.6889240204416,06/10/2022 10:39:45:AM
joey,Cross & Running,1,34.08725161783505,-117.6889130784173,06/10/2022 10:39:44:AM
joey,Cross & Running,2,34.087257399831,-117.688911456468,06/10/2022 10:39:43:AM
joey,Cross & Running,2,34.08726246082451,-117.6889017932774,06/10/2022 10:39:42:AM
joey,Cross & Running,2.1,34.08726246082451,-117.6889017932774,06/10/2022 10:39:41:AM
joey,Cross & Running,2,34.08722813492511,-117.6888958425875,06/10/2022 10:39:40:AM
joey,Cross & Running,1.9,34.08722821402533,-117.6888935138962,06/10/2022 10:39:39:AM
joey,Cross & Running,0.3,34.08725342895228,-117.6888591341872,06/10/2022 10:38:28:AM
joey,Cross & Running,0.1,34.08725576398004,-117.6888625316733,06/10/2022 10:38:27:AM
joey,Cross & Running,-0.2,34.08725877602431,-117.6888676629797,06/10/2022 10:38:26:AM
joey,Cross & Running,0.5,34.08726201873644,-117.6888683439212,06/10/2022 10:38:25:AM
joey,Cross & Running,0.6,34.08727057369014,-117.6888697995278,06/10/2022 10:38:24:AM
joey,Cross & Running,0.6,34.08728558252497,-117.6888730396377,06/10/2022 10:38:23:AM
joey,Cross & Running,1,34.08729361374677,-117.688875425958,06/10/2022 10:38:22:AM
joey,Cross & Running,0.7,34.08730255368508,-117.6888781296739,06/10/2022 10:38:21:AM
joey,Cross & Running,2,34.08731844410914,-117.6888866252323,06/10/2022 10:38:20:AM
joey,Cross & Running,1.5,34.08733643789019,-117.6888875118386,06/10/2022 10:38:19:AM
joey,Cross & Running,1.2,34.08735067637433,-117.6888880820232,06/10/2022 10:38:18:AM
joey,Cross & Running,1.6,34.08734859513154,-117.688887174229,06/10/2022 10:38:17:AM
joey,Cross & Running,1.6,34.08735444867914,-117.6888890417502,06/10/2022 10:38:16:AM
joey,Cross & Running,2.3,34.08737074284858,-117.6888892446537,06/10/2022 10:38:15:AM
joey,Cross & Running,2.3,34.08738683512409,-117.6888918510822,06/10/2022 10:38:14:AM
joey,Cross & Running,2,34.08740262903088,-117.6888965222226,06/10/2022 10:38:12:AM
joey,Cross & Running,2.3,34.0874107481379,-117.6888968825324,06/10/2022 10:38:11:AM
joey,Cross & Running,1.6,34.08742243563546,-117.6889004927102,06/10/2022 10:38:10:AM
joey,Cross & Running,3.5,34.08743170877038,-117.6889037961697,06/10/2022 10:38:09:AM
joey,Cross & Running,2.5,34.08744142184003,-117.6889078827774,06/10/2022 10:38:08:AM
joey,Cross & Running,2.6,34.08745934596182,-117.6889109885804,06/10/2022 10:38:07:AM
joey,Cross & Running,2.8,34.08746574631699,-117.6889094717094,06/10/2022 10:38:06:AM
joey,Cross & Running,3,34.08747284947819,-117.6889102242544,06/10/2022 10:38:05:AM
joey,Cross & Running,2.6,34.08749205021235,-117.688906418109,06/10/2022 10:38:04:AM
joey,Cross & Running,3.1,34.08750014433502,-117.6889057540894,06/10/2022 10:38:03:AM
joey,Cross & Running,2.7,34.08750512051858,-117.6889081638751,06/10/2022 10:38:02:AM
joey,Cross & Running,1.9,34.08751694760021,-117.6889111086149,06/10/2022 10:38:01:AM
joey,Cross & Running,0.7,34.0875286354694,-117.6889133084514,06/10/2022 10:38:00:AM
joey,Cross & Running,0.2,34.08753785807104,-117.6889133769507,06/10/2022 10:37:59:AM
joey,Cross & Running,0.6,34.08754622076469,-117.6889153310355,06/10/2022 10:37:58:AM
joey,Cross & Running,3.2,34.08755658391571,-117.6889068490112,06/10/2022 10:37:57:AM
joey,Cross & Running,3.3,34.08755885137958,-117.6889014801306,06/10/2022 10:37:56:AM
joey,Cross & Running,3.7,34.08756136032825,-117.6889034774978,06/10/2022 10:37:55:AM
joey,Cross & Running,2.8,34.08756735937789,-117.6889027989969,06/10/2022 10:37:54:AM
joey,Cross & Running,2.2,34.08758403859177,-117.6889119468928,06/10/2022 10:37:53:AM
joey,Cross & Running,0.4,34.08758543140567,-117.6889181426862,06/10/2022 10:37:52:AM
joey,Cross & Running,0.6,34.08758501849044,-117.6889219472226,06/10/2022 10:37:51:AM
joey,Cross & Running,1.4,34.08758677968378,-117.6889305468028,06/10/2022 10:37:50:AM
joey,Cross & Running,1.5,34.08759033852036,-117.6889363712473,06/10/2022 10:37:49:AM
joey,Cross & Running,1.2,34.0875922573758,-117.6889511397325,06/10/2022 10:37:48:AM
joey,Cross & Running,2.1,34.08759463177968,-117.6889621054698,06/10/2022 10:37:47:AM
joey,Cross & Running,2.1,34.08759793930574,-117.6889747863257,06/10/2022 10:37:46:AM
joey,Cross & Running,2.1,34.0876005190583,-117.6889863305488,06/10/2022 10:37:45:AM
joey,Cross & Running,2,34.08759736890413,-117.6889962463123,06/10/2022 10:37:44:AM
joey,Cross & Running,1.8,34.08759370683799,-117.6890140964577,06/10/2022 10:37:43:AM
joey,Cross & Running,1.5,34.08759971619933,-117.689021471488,06/10/2022 10:37:42:AM
joey,Cross & Running,1,34.08760101672956,-117.6890341479879,06/10/2022 10:37:41:AM
joey,Cross & Running,0.9,34.08760111696284,-117.6890507211385,06/10/2022 10:37:40:AM
joey,Cross & Running,0.9,34.0876000819085,-117.6890571876388,06/10/2022 10:37:39:AM
joey,Cross & Running,0,34.08759656743349,-117.6890733750632,06/10/2022 10:37:38:AM
joey,Cross & Running,0.7,34.08759707555562,-117.6890850654857,06/10/2022 10:37:37:AM
joey,Cross & Running,0.5,34.087593688315,-117.6891006574619,06/10/2022 10:37:36:AM
joey,Cross & Running,0.8,34.08759097278473,-117.6891109655658,06/10/2022 10:37:35:AM
joey,Cross & Running,1,34.08759253970511,-117.6891159858924,06/10/2022 10:37:34:AM
joey,Cross & Running,0.7,34.08759191972788,-117.6891307685782,06/10/2022 10:37:33:AM
joey,Cross & Running,0.8,34.0875940870215,-117.6891404492274,06/10/2022 10:37:32:AM
joey,Cross & Running,1.9,34.08759332968425,-117.6891541341174,06/10/2022 10:37:31:AM
joey,Cross & Running,2.1,34.08759348439374,-117.6891657511774,06/10/2022 10:37:30:AM
joey,Cross & Running,1.9,34.08759185086962,-117.689178683255,06/10/2022 10:37:29:AM
joey,Cross & Running,2,34.0875897200776,-117.6891962166187,06/10/2022 10:37:28:AM
joey,Cross & Running,1.5,34.08758771631477,-117.6892080340949,06/10/2022 10:37:27:AM
joey,Cross & Running,1.5,34.08758529352408,-117.6892117809092,06/10/2022 10:37:26:AM
joey,Cross & Running,2.6,34.08758356962812,-117.6892224973092,06/10/2022 10:37:25:AM
joey,Cross & Running,2.2,34.08758757297265,-117.6892337529697,06/10/2022 10:37:24:AM
joey,Cross & Running,2.7,34.08758913595942,-117.6892461561567,06/10/2022 10:37:23:AM
joey,Cross & Running,2.5,34.08758626114306,-117.6892560703699,06/10/2022 10:37:22:AM
joey,Cross & Running,2.9,34.0875847971882,-117.6892717108062,06/10/2022 10:37:21:AM
joey,Cross & Running,2.7,34.08758363314458,-117.6892834560806,06/10/2022 10:37:20:AM
joey,Cross & Running,3.1,34.08757946835866,-117.6892927023347,06/10/2022 10:37:19:AM
joey,Cross & Running,3.5,34.08757491516743,-117.6893055123472,06/10/2022 10:37:18:AM
joey,Cross & Running,3.6,34.08756944072851,-117.6893171771168,06/10/2022 10:37:17:AM
joey,Cross & Running,2.9,34.08756769485357,-117.6893334996502,06/10/2022 10:37:16:AM
joey,Cross & Running,2.6,34.08756622372631,-117.6893507216604,06/10/2022 10:37:15:AM
joey,Cross & Running,1.8,34.0875671929002,-117.6893628723375,06/10/2022 10:37:14:AM
joey,Cross & Running,1.4,34.08756491507685,-117.6893814580471,06/10/2022 10:37:13:AM
joey,Cross & Running,1.8,34.08756021037103,-117.6893943481031,06/10/2022 10:37:12:AM
joey,Cross & Running,4.7,34.08755968022896,-117.689402346133,06/10/2022 10:37:11:AM
joey,Cross & Running,7.1,34.08756249256379,-117.6894110165795,06/10/2022 10:37:10:AM
joey,Cross & Running,6.7,34.0875552159618,-117.6894158167077,06/10/2022 10:37:09:AM
joey,Cross & Running,6.2,34.0875341206531,-117.6894389278846,06/10/2022 10:37:07:AM
joey,Cross & Running,5,34.08752424617348,-117.6894485123203,06/10/2022 10:37:06:AM
joey,Cross & Running,4.8,34.08751951813682,-117.6894473732552,06/10/2022 10:37:06:AM
joey,Cross & Running,3.5,34.08751948558155,-117.6894439512329,06/10/2022 10:37:05:AM
joey,Cross & Running,2.7,34.08751939523953,-117.6894439746594,06/10/2022 10:37:04:AM
joey,Cross & Running,2.5,34.08751042839414,-117.6894470283522,06/10/2022 10:37:03:AM
joey,Cross & Running,2.5,34.08750970884999,-117.6894468804622,06/10/2022 10:37:02:AM
joey,Cross & Running,2.3,34.08749426506974,-117.6894464717476,06/10/2022 10:37:01:AM
joey,Cross & Running,2.3,34.08748347487293,-117.6894403310057,06/10/2022 10:37:00:AM
joey,Cross & Running,2.6,34.08747326695399,-117.6894357531027,06/10/2022 10:36:59:AM
joey,Cross & Running,2.6,34.08746028054792,-117.6894478401921,06/10/2022 10:36:58:AM
joey,Cross & Running,2.4,34.08744835240288,-117.6894516687711,06/10/2022 10:36:57:AM
joey,Cross & Running,2.2,34.08743752527307,-117.6894471479933,06/10/2022 10:36:56:AM
joey,Cross & Running,2.1,34.08742552475433,-117.6894499234525,06/10/2022 10:36:55:AM
joey,Cross & Running,1.1,34.08741423430738,-117.6894567408629,06/10/2022 10:36:54:AM
joey,Cross & Running,0,34.08740577593311,-117.6894572146961,06/10/2022 10:36:53:AM
joey,Cross & Running,0.2,34.08739643813252,-117.6894617759724,06/10/2022 10:36:52:AM
joey,Cross & Running,0.5,34.08738030158185,-117.6894638606254,06/10/2022 10:36:51:AM
joey,Cross & Running,0.9,34.08736843340846,-117.6894654602623,06/10/2022 10:36:50:AM
joey,Cross & Running,1.3,34.08735586336756,-117.6894646247236,06/10/2022 10:36:49:AM
joey,Cross & Running,1,34.08734942723593,-117.689462891808,06/10/2022 10:36:48:AM
joey,Cross & Running,1.6,34.08733650284651,-117.6894625450714,06/10/2022 10:36:47:AM
joey,Cross & Running,2,34.0873270117798,-117.6894552124117,06/10/2022 10:36:46:AM
joey,Cross & Running,2.4,34.08730996775581,-117.6894553348205,06/10/2022 10:36:45:AM
joey,Cross & Running,1.7,34.08730383573204,-117.6894575296608,06/10/2022 10:36:44:AM
joey,Cross & Running,0.8,34.08729469092126,-117.6894504262261,06/10/2022 10:36:43:AM
joey,Cross & Running,-0.2,34.08728495165757,-117.689436614388,06/10/2022 10:36:42:AM
joey,Cross & Running,0.5,34.08727228939151,-117.6894295943127,06/10/2022 10:36:41:AM
joey,Cross & Running,-0.7,34.08726279386811,-117.6894210415241,06/10/2022 10:36:40:AM
joey,Cross & Running,-0.9,34.0872488997807,-117.6894227390323,06/10/2022 10:36:39:AM
joey,Cross & Running,2.8,34.08723989236407,-117.6894153047194,06/10/2022 10:36:38:AM
joey,Cross & Running,4.1,34.08722589982202,-117.6894176894014,06/10/2022 10:36:37:AM
joey,Cross & Running,4.8,34.08721621759557,-117.6894166939016,06/10/2022 10:36:36:AM
joey,Cross & Running,4.4,34.08721115148714,-117.6894203137072,06/10/2022 10:36:35:AM
joey,Cross & Running,4.4,34.08720170831347,-117.6894213655823,06/10/2022 10:36:34:AM
joey,Cross & Running,4.5,34.08719138697256,-117.6894188245711,06/10/2022 10:36:33:AM
joey,Cross & Running,5,34.08718161045389,-117.6894265740584,06/10/2022 10:36:32:AM
joey,Cross & Running,5.1,34.08717692575406,-117.6894252793864,06/10/2022 10:36:31:AM
joey,Cross & Running,5.3,34.08716851148485,-117.6894275150019,06/10/2022 10:36:30:AM
joey,Cross & Running,4.3,34.08715772132345,-117.6894272574394,06/10/2022 10:36:29:AM
joey,Cross & Running,2,34.08714731166823,-117.689436428327,06/10/2022 10:36:28:AM
joey,Cross & Running,1.8,34.0871393453947,-117.6894383511828,06/10/2022 10:36:27:AM
joey,Cross & Running,2.3,34.08713973454623,-117.689440551462,06/10/2022 10:36:26:AM
joey,Cross & Running,2.5,34.08714106999994,-117.6894465963526,06/10/2022 10:36:25:AM
joey,Cross & Running,2.5,34.08713395997759,-117.6894409912816,06/10/2022 10:36:24:AM
joey,Cross & Running,2.8,34.08712420663485,-117.6894425176863,06/10/2022 10:36:23:AM
joey,Cross & Running,3.1,34.08711224090168,-117.6894505250279,06/10/2022 10:36:22:AM
joey,Cross & Running,3.3,34.08710547367579,-117.6894433876987,06/10/2022 10:36:21:AM
joey,Cross & Running,3.4,34.0870968692933,-117.6894430602083,06/10/2022 10:36:20:AM
joey,Cross & Running,3.1,34.0870869329889,-117.6894345990558,06/10/2022 10:36:19:AM
joey,Cross & Running,2.6,34.08708121759329,-117.6894311832299,06/10/2022 10:36:18:AM
joey,Cross & Running,2.3,34.08706700413499,-117.6894394012951,06/10/2022 10:36:17:AM
joey,Cross & Running,2.2,34.08705952061598,-117.6894448065259,06/10/2022 10:36:16:AM
joey,Cross & Running,2.1,34.08705456125812,-117.6894472690116,06/10/2022 10:36:15:AM
joey,Cross & Running,3.1,34.08703896294006,-117.6894507283805,06/10/2022 10:36:14:AM
joey,Cross & Running,2.6,34.0870271327888,-117.6894635843804,06/10/2022 10:36:13:AM
joey,Cross & Running,3.3,34.08701274993813,-117.6894614797984,06/10/2022 10:36:12:AM
joey,Cross & Running,2,34.08699538259846,-117.689459418402,06/10/2022 10:36:10:AM
joey,Cross & Running,2.1,34.08698450512227,-117.6894545409201,06/10/2022 10:36:09:AM
joey,Cross & Running,1.4,34.08696543876142,-117.689473559145,06/10/2022 10:36:08:AM
joey,Cross & Running,0.9,34.08696613767602,-117.689471682388,06/10/2022 10:36:07:AM
joey,Cross & Running,0.9,34.08697529755684,-117.6894633464874,06/10/2022 10:36:06:AM
joey,Cross & Running,1.5,34.08697668375768,-117.6894559758214,06/10/2022 10:36:05:AM
joey,Cross & Running,0.6,34.0869751993681,-117.6894471410537,06/10/2022 10:36:04:AM
joey,Cross & Running,0.7,34.08696982381506,-117.6894456813612,06/10/2022 10:36:03:AM
joey,Cross & Running,0.9,34.08695718675596,-117.6894406057776,06/10/2022 10:36:02:AM
joey,Cross & Running,0.5,34.08695284541594,-117.6894279219596,06/10/2022 10:36:01:AM
joey,Cross & Running,0.4,34.08695586976356,-117.6894154011773,06/10/2022 10:36:00:AM
joey,Cross & Running,0.7,34.08695377376503,-117.6894044337364,06/10/2022 10:35:59:AM
joey,Cross & Running,1.6,34.0869464523435,-117.6893969724967,06/10/2022 10:35:58:AM
joey,Cross & Running,2,34.08694302346859,-117.6893873589207,06/10/2022 10:35:57:AM
joey,Cross & Running,3.1,34.08693553011503,-117.6893759082145,06/10/2022 10:35:56:AM
joey,Cross & Running,4.5,34.08693141876547,-117.6893796382588,06/10/2022 10:35:55:AM
joey,Cross & Running,5.8,34.08692213534005,-117.689372372062,06/10/2022 10:35:54:AM
joey,Cross & Running,3.9,34.08692600865735,-117.6893627301559,06/10/2022 10:35:53:AM
joey,Cross & Running,1.9,34.08693144261498,-117.6893568878311,06/10/2022 10:35:52:AM
joey,Cross & Running,2.4,34.08692429113194,-117.6893414025861,06/10/2022 10:35:51:AM
joey,Cross & Running,1.9,34.08692464362812,-117.6893338039202,06/10/2022 10:35:50:AM
joey,Cross & Running,-1.2,34.08692475686081,-117.6893167980825,06/10/2022 10:35:49:AM
joey,Cross & Running,-0.9,34.08692330620334,-117.6893088826521,06/10/2022 10:35:48:AM
joey,Cross & Running,0.4,34.08691997554559,-117.6892919808905,06/10/2022 10:35:47:AM
joey,Cross & Running,1.8,34.0869164629133,-117.6892725467816,06/10/2022 10:35:46:AM
joey,Cross & Running,3.5,34.08690541286104,-117.6892544669935,06/10/2022 10:35:45:AM
